baseline,,sample,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
358.0571289,-0.0001203530774,358.0571289,0.1082097143,
356.96875,0.0001505788969,356.96875,0.1075618938,
356.0357056,-0.0002519526752,356.0357056,0.1069556773,
354.9470215,0.0001155962309,354.9470215,0.1061843559,
354.0137024,-2.153659079E-5,354.0137024,0.1050095856,
352.9247131,2.477357884E-5,352.9247131,0.1038469672,
351.9911194,-9.592280549E-5,351.9911194,0.1018567607,
351.0574341,0.000122613259,351.0574341,0.1005995646,
349.9679871,-0.0001154360725,349.9679871,0.0978339538,
349.0340271,-0.0002719245967,349.0340271,0.09706499428,
347.9442749,-0.0003903919715,347.9442749,0.09418623894,
347.0100708,0.0001088382487,347.0100708,0.09266013652,
346.0757141,-0.0007936112816,346.0757141,0.0907471031,
344.9855347,0.0002591699595,344.9855347,0.09017309546,
344.0509338,0.0004103569663,344.0509338,0.08834255487,
342.9604187,-0.0007236344391,342.9604187,0.08421508968,
342.0255737,-9.079848678E-5,342.0255737,0.08335642517,
340.9347534,-0.0002132480149,340.9347534,0.08069617301,
339.9996643,6.831844075E-5,339.9996643,0.07982306182,
339.0644226,0.0004163941485,339.0644226,0.07815483958,
337.973175,0.0001076213011,337.973175,0.07552795112,
337.0377197,0.0002909003815,337.0377197,0.07401557267,
335.946167,0.0001968297292,335.946167,0.07200893015,
335.010437,6.21566578E-5,335.010437,0.06982211024,
334.074585,-0.0002443465637,334.074585,0.06783185899,
332.9826355,0.0006367954775,332.9826355,0.06674207747,
332.0465393,0.0001413085993,332.0465393,0.06421667337,
330.9542847,0.0006744905841,330.9542847,0.06272301078,
330.0179138,8.064227586E-5,330.0179138,0.06077037752,
328.9253845,-0.0007514921599,328.9253845,0.05852881446,
327.9888,-0.0002847558353,327.9888,0.05621911213,
327.0520935,-0.001560962759,327.0520935,0.05392116308,
325.9591064,-0.0004047713883,325.9591064,0.05367299542,
325.0221558,-0.0005817338824,325.0221558,0.05245770514,
323.928894,-0.0002449157182,323.928894,0.0505410172,
322.9916992,-0.001226555556,322.9916992,0.04821969569,
322.0544128,-0.0001377432782,322.0544128,0.0488498956,
320.9607544,0.0001362851181,320.9607544,0.04805618152,
320.0231934,0.001242931467,320.0231934,0.04748594761,
318.9292603,-0.0001697787666,318.9292603,0.04643817618,
317.9914551,-0.0001947223645,317.9914551,0.04559243843,
317.0535583,-0.0005307003739,317.0535583,0.04459792376,
315.959198,4.913434896E-5,315.959198,0.04489319772,
